entity;label
Q623327;North Abaco
Q867573;Freeport
Q938518;Central Eleuthera
Q1771681;Spanish Wells
Q2096558;Central Andros
Q2408672;South Andros
Q2525298;Black Point
Q2525371;Central Abaco
Q2699411;North Andros
Q2699715;South Eleuthera
Q2702338;West Grand Bahama
Q2705535;North Eleuthera
Q3492676;Spanish Wells
Q21712462;Mayaguana District
Q21712503;New Providence District
Q21713441;Rum Cay District
Q21713445;Moore's Island District
Q21713447;Hope Town District
Q21713450;Crooked Island and Long Cay District
Q21713981;City of Freeport District
Q31508221;San Salvador District
