entity;label
Q49406;Großer Brombachsee
Q250914;Valznerweiher
Q1148817;Silbersee in Nürnberg
Q1409604;Feuerlöschteich Balkenkamp
Q1584229;Happurger See
Q1714896;Jägersee (bei Nürnberg)
Q2168782;Rothsee
Q9388493;Q9388493
Q11687222;Q11687222
Q17310660;Bäckerpfuhl
Q17325747;Q17325747
Q19962257;Dürrlohsee
Q20191189;Q20191189
Q20682787;sky pond
Q23813924;Údolní nádrž Nýrsko
Q24948261;Q24948261
Q26226430;Krugsweiher
Q37028715;Q37028715
Q37174802;Q37174802
Q38093957;Q38093957
Q54393483;Eisweiher bei Fischbach
Q54489259;Holzweiher
Q56421564;Q56421564
Q60289935;Зенгибаба
Q79464468;Lagunas de Amuyo
