entity;label
Q7313;Yuan dynasty
Q12557;Mongol Empire
Q79965;Golden Horde
Q178084;Ilkhanate
Q205466;Göktürks
Q210198;Erivan Khanate
Q487829;Chagatai Khanate
Q494354;Kara-Khanid Khanate
Q577668;Khanate of Bukhara
Q644979;Blue Horde
Q696241;Khanate of Kokand
Q862304;Qara Khitai
Q874357;Western Turkic Khaganate
Q965466;Shirvan Khanate
Q1062546;Later Jin
Q1188459;Yarkent Khanate
Q1191125;Moghulistan
Q1277895;Türgesh
Q1634940;Nakhichevan Khanate
Q1740542;Quba Khanate
Q2090473;Khazar Khaganate
Q3196064;Болгарское ханство Дуная
Q4281031;Maragheh Khanate
Q4833446;Second Turkic Khaganate
Q10921952;Kumul Khanate
Q11929756;Q11929756
Q12842865;Marand Khanate
Q15146034;Turkic Khaganate
Q16708974;Тюменское владение
Q21076457;Q21076457
Q21843509;Бадахшанское ханство
