entity;label
Q319965;Unity
Q319979;Western Equatoria
Q332095;Western Bahr el Ghazal
Q487702;Upper Nile
Q487709;Central Equatoria
Q488519;Eastern Equatoria
Q488904;Jonglei State
Q491096;Lakes
Q491111;Northern Bahr el Ghazal
Q491138;Warrap
Q2017655;Greater Upper Nile
Q22119567;Lol State
Q23907633;Imatong State
Q23907645;Kapoeta State
Q23925441;Gbudwe State
Q23925447;Amadi State
Q23925448;Maridi State
Q23926047;Yei River State
Q23926049;Jubek State
Q23926373;Aweil State
Q25101048;Wau State
Q25101055;Twic
Q25101059;Tonj State
Q25101060;Gogrial State
Q25101062;Eastern Lakes State
Q25101066;Gok State
Q25101068;Latjoor State
Q25101075;Terekeka State
Q25101076;Western Lakes State
Q25101077;Boma State
Q25101079;Bieh State
Q25101082;Northern Liech State
Q25101085;Eastern Nile State
Q25101090;Ruweng State
Q25101091;Southern Liech State
Q25101092;Fashoda State
Q25101093;Fangak State
Q25550606;Aweil East State
