entity;label
Q1449476;Trujillo Intendancy
Q2881427;Lima Intendancy
Q2894090;León Intendancy
Q5197103;Cuyo Intendancy
Q5655043;Salta del Tucumán Intendancy
Q5918658;Arequipa Intendancy
Q5918661;Arizpe Intendency
Q5918664;Buenos Aires Intendancy
Q5918671;Caracas Intendancy
Q5918674;Chiloé Intendancy
Q5918677;Chuquisaca Intendancy
Q5918679;Ciudad Real de Chiapas Intendancy
Q5918681;Cochabamba Intendancy
Q5918684;Comayagua Intendancy
Q5918687;Concepción Intendancy
Q5918690;Coquimbo Intendancy
Q5918693;Córdoba del Tucumán Intendancy
Q5918696;Durango Intendency
Q5918699;Guadalajara Intendency
Q5918701;Guanajuato Intendency
Q5918705;Huamanga Intendancy
Q5918709;Huancavelica Intendancy
Q5918715;La Paz Intendancy
Q5918721;Potosí Intendancy
Q5918723;Puebla Intendency
Q5918725;Puno Intendancy
Q5918734;San Miguel de Tucumán Intendancy
Q5918737;San Salvador Intendancy
Q5918741;Santa Cruz de la Sierra Intendancy
Q5918744;Santiago de Chile Intendancy
Q5918746;Tarma Intendancy
Q5918748;Valladolid Intendency
Q5918759;Cuzco Intendancy
Q5918763;Paraguay Intendancy
