entity;label
Q155282;Taz Estuary
Q168277;Gulf of Suez
Q174815;Whangaroa
Q376965;Dinosaur Cove
Q465100;Southern Bight
Q616220;Aotea Harbour
Q763298;Apalachicola Bay
Q803713;Baie du Banco
Q812091;Bay of Islands
Q891624;Boltenhagenbucht
Q1249982;Eggers Wiek
Q1251628;Doubtless Bay
Q1282482;Hagensche Wiek
Q1536307;Golfete de Coro
Q1584106;Hanöbukten
Q1617441;Kubitzer Bodden
Q1652027;Hørup Hav
Q1735449;Wohlenberger Wiek
Q1776957;Knebel Vig
Q1879040;Lyttelton Harbour/Whakaraupō
Q2038119;Ensenada de la Broa
Q2097600;Bahía San Blas
Q2112293;Prohner Wiek
Q2350307;Port Hacking
Q2403731;Tennyson Inlet
Q2568613;Wieker Bodden
Q2686974;Besni Fok
Q2794999;Laimoviken
Q2879422;Baie Bretonne
Q2919661;Rushcutters Bay
Q3102505;Windy Corner
Q3110232;Golfo Triste
Q3110239;Golfo de Cupica
Q3128719;Useless Inlet
Q3144505;Q3144505
Q3247273;Sullivan Bay
Q3401006;Golfo Nuevo
Q3637306;Beaumaris Bay
Q3738325;Fagasa
Q3746612;Flinders Bay
Q3784790;Hen and Chicken Bay
Q3814724;Keppel Bay
Q4118682;Baie de Yof
Q4217284;Balikpapan Gulf
Q4842570;Bahia de las Aguilas
Q4843105;Bahía Bustamante
Q4843112;Bahía Inglesa
Q4851936;Balls Head Bay
Q4857252;Bantry Bay
Q4874710;Bayou Bienvenue
Q4875261;Baía de Galeão
Q4894876;Berrys Bay
Q4918959;Bittangabee Bay
Q4923568;Blackwattle Bay
Q4930553;Blueskin Bay
Q4943821;Boot Key Harbor
Q4956114;Bramble Bay
Q4968629;Brisbane Water
Q4983199;Buckingham Bay
Q5025813;Camden Sound
Q5032242;Caneel Bay
Q5069977;Champion Bay
Q5139622;Cockle Bay
Q5203130;D'Estrees Bay
Q5230357;Daveys Bay
Q5306866;Dreger Harbour
Q5364471;Ella Bay
Q5390236;Golfo San José
Q5429368;Fagaloa Bay
Q5435475;Farm Cove, New South Wales
Q5558507;Ensenada de Valdevaqueros
Q5683082;Havana Harbor
Q5689386;Head of the Bight
Q5716392;Bahía Buen Suceso
Q5716395;Bahía Camarones
Q5716404;Bahía Desvelos
Q5716421;Bahía Gil
Q5716426;Bahía Huevo
Q5716445;Bahía Lángara
Q5716468;Bahía San Gregorio
Q5716476;Bahía Sanguineto
Q5716499;Bahía de Barcelona
Q5716509;Bahía de Cienfuegos
Q5716514;Bahía de Gibara
Q5716571;Bahía del Espíritu Santo
Q5879663;Holdfast Bay
Q5893851;Honeymoon Bay
Q6137193;James Kelly Basin
Q6291067;Jossac Bight
Q6432664;Korshavn, Denmark
Q6445951;Kuri Bay
Q6549169;Limeburners Bay
Q6549598;Limmen Bight
Q6697859;Lucky Bay
Q6761447;Maria Muschbukta
Q6935394;Mumford Cove
Q6990556;Nelson Haven
Q7008521;New Haven Harbor
Q7048234;Noland Bay
Q7074497;Oatley Bay
Q7243986;Prince Frederick Harbour
Q7244373;Prince of Wales Bay
Q7282568;Raffles Bay
Q7369856;Rossiter Bay
Q7959883;Wai O Taiki Bay
Q7990619;Whangape Harbour
Q8048098;Yampi Sound
Q8199676;Cintra Bay
Q9651980;Baía da Areia da Quinta
Q9651998;Baía da Caravela
Q9652016;Baía da Fonte
Q9652064;Baía das Laranjeiras
Q9652073;Baía de Antonina
Q9652100;Baía de Guaratuba
Q9652110;Baía de Paranaguá
Q9652119;Baía de Santos
Q9652178;Baia do Sancho
Q10366792;Saco dos Limões
Q10414417;Apelviken
Q11223754;Vestfjorden
Q11680122;Bahía de los Nodales
Q11956945;Adriabukta
Q11974925;Helnæs Bugt
Q11977284;Ingvaldbukta
Q11986995;Q11986995
Q12000838;Skansbukta
Q12001094;Skoddebukta
Q12005096;Q12005096
Q12338238;Sælvig
Q12478457;Celukan Bawang, Gerokgak, Buleleng
Q12520520;Teluk Ciletuh
Q12520531;Teluk Ipi
Q12520547;Teluk Lada
Q12520577;Teluk Pal
Q12520590;Teluk Permisan
Q12637440;Dawḩat al Musallamīyah
Q13628266;Austertana
Q14753968;Ootah Bay
Q14753981;Egingwah Bay
Q15263591;Okains Bay
Q15267654;Port Walcott
Q15526399;Cruickshanks Corner
Q15879256;McGuinness Corner
Q15883947;Westwood Corner
Q16483346;Bahía Anegada
Q16489373;Bahía San Antonio
Q16489375;Bahía Thetis
Q16496126;Baía de Aratu
Q16496133;Baía de Vitória
Q16496139;Baía da Ilha Grande
Q16496141;Baía da Ribeira das Cabras
Q16561384;Yamskaya Guba
Q16572046;Golfo de San Blas
Q16628552;Bukhta Bezymyannaya
Q16891980;Jamesonbukta
Q16899103;Rainbow Bay
Q17036352;Wewak Harbour
Q17318754;Baía de Domingos Pereira
Q17318756;Baía da Folga
Q17318803;Baía das Pedrinhas
Q17749561;Aurvågen
Q17774725;Fleur de Lyshamna
Q17986172;Burraneer Bay
Q18165566;Akuna Bay
Q18165912;Lacepede Bay
Q18165918;Pelican Lagoon
Q18166261;Woolooware Bay
Q18785466;Bukhta Berëzovaya
Q19373155;Furnesfjord
Q19374559;Hollendarbukta
Q19375860;Isfjellbukta
Q19377613;Kokerihamna
Q19379021;Larvika
Q19380908;Malbukta
Q19392785;Torellbukta
Q19393429;Q19393429
Q19397568;Varmingbukta
Q19398468;Vårsolbukta
Q19460151;Aldinga Bay
Q19460586;Bluff Harbour
Q19743956;Teluk Cilauteureun
Q19743957;Teluk Hija
Q19743965;Teluk Manado
Q19743970;Teluk Poh
