entity;label
Q10432840;Bondekrok
Q10551936;Q10551936
Q10649201;Q10649201
Q10718122;Q10718122
Q21735772;Muqayshiţ
Q21903070;South Bruny
Q23005959;Aparanuta
Q23005960;Calcutta
Q23007278;Leicester
Q23738278;Sønderland
Q24353610;Q24353610
Q24353647;Q24353647
Q24354910;Q24354910
Q26718844;Burnt Island
Q26718845;Illandoorish
Q26718888;Q26718888
Q27016383;Q27016383
Q27016389;Vesturey
Q27438950;Waladuwa
Q27441783;Nonduwa
Q27441993;Kumbalduwa
Q27442969;Q27442969
Q28485683;Q28485683
Q31869625;Adilia
Q31874854;Nord-Jan
Q31891378;Asken
Q31891810;Aspholmen
Q31912153;Bastaholmen
Q31917537;Bockholmen
Q31917541;Bockholmen
Q31917630;Bodaholmen
Q31929981;Motu Apomeo
Q31930033;Motu Muri Maora
Q31930051;Motu Oavarei
Q31930094;Motu Rua
Q32221769;Aspö
Q32222991;Benön
Q32223210;Bergskär
Q32223542;Berkön
Q32223753;Birkö
Q32224286;Björkholm
Q32224634;Björkskäret
Q32224686;Björkskärsskaten
Q32224800;Björkö
Q32225285;Björnsholmen
Q32225499;Björnön
Q32226293;Bockö
Q32226356;Bockön
Q32226579;Bodön
Q32226704;Bokö
Q32227918;Bredskär
Q32228048;Bredören
Q32228322;Broön
Q32229509;Buskön
Q32229520;Bussan
Q32229646;Byholma-Kolskär
Q32229653;Byholmen
Q32230203;Bådagrundet
Q32230610;Börstskär
Q32230708;Daftö-Valö
Q32231100;Dannemark
Q32231933;Domarskäret
Q32232856;Edsängen
Q32233524;Enagrundet
Q32233736;Enholmen
Q32234684;Farstalandet
Q32235319;Fjuksören
Q32236686;Forön
Q32237782;Furuön
Q32238356;Fågelö
Q32238442;Fåglarö
Q32238584;Fårholmen
Q32238730;Fårön
Q32240214;Getskär
Q32241416;Granholmen
Q32241588;Granskär
Q32241836;Granö
Q32241920;Granön
Q32243350;Gränholmen
Q32243711;Gräsön
Q32243842;Gråsidan
Q32245248;Gummersholmen
Q32249807;Hasselön
Q32249933;Hatten
Q32252737;Horsslangen
Q32253347;Humlö
Q32253497;Hundgrundrevet
Q32253851;Husholmen
Q32254178;Häckgrunden
Q32254861;Hällskär
Q32257014;Höggrundet
Q32257052;Högholmen
Q32258317;Idholmen
Q32258477;Idö
Q32258654;Inakari
Q32258848;Gloskär
Q32259007;Inre Gården
Q32261099;Järsön
Q32261170;Järö
Q32262178;Kallskäret
Q32262308;Kalmarn
Q32262421;Kalven
Q32262869;Kalvön
Q32265147;Killingholmen
Q32265979;Klintarna
Q32266316;Klubben
Q32266325;Klubben
Q32266679;Klädesholmen
Q32267251;Knippla
Q32267746;Koholmen
Q32268744;Korsö
Q32268932;Koskären
Q32269300;Kringsön
Q32269574;Krokholmen
Q32269584;Krokholmen
Q32269593;Krokholmen
Q32269761;Kroksholmen
Q32269855;Kroksö
Q32270011;Krossholmen
Q32275054;Ladholmen
Q32277069;Letonkluppi
Q32277529;Lill-Bodö
Q32277911;Lilla Bergskär
Q32278058;Lilla Brunskäret
Q32278354;Lilla Förö
Q32278726;Lilla Hämtan
Q32279304;Lilla Långö
Q32279875;Lilla Sandskäret
Q32280261;Lilla Torsholmen
Q32280431;Lilla Väderön
Q32280451;Lilla Vånskäret
Q32280927;Lillkalven
Q32282159;Lindholmen
Q32282659;Lindön
Q32286345;Långholmen
Q32287999;Långören
Q32288009;Långören
Q32288522;Lökholmen
Q32289016;Lövholmen
Q32289329;Lövön
Q32290637;Marskär
Q32291421;Mellanholmen
Q32294897;Mörholmen
Q32295121;Möröskäret
Q32296310;Nolö
Q32297882;Norra Skogen
Q32298223;Norra Öddö
Q32298681;Norrholmen
Q32298692;Norrholmen
Q32298752;Norrkalven
Q32298921;Norrskogen
Q32298930;Norrskär
Q32299285;Norrvarpet
Q32299675;Norön
Q32300141;Nygrundet
Q32301111;Nästholmen
Q32301641;Nörd-Fårön
Q32302550;Oppholmen
Q32305940;Prokko
Q32306996;Ramnö
Q32309121;Rockholmen
Q32309513;Rossören
Q55526396;Q55526396
Q55526397;Q55526397
Q59348860;Q59348860
Q75184680;Q75184680
