entity;label
Q199281;Q199281
Q432990;Q432990
Q435825;Q435825
Q588417;Sewell
Q627237;Q627237
Q1437077;Fordlândia
Q1494698;Garden city Crengeldanz
Q1645987;Q1645987
Q1779620;Q1779620
Q2153956;Central Aguirre
Q2392816;Bois-du-Luc
Q2560452;Werksiedlung Wiedenbrunn
Q2974694;Q2974694
Q3122416;Q3122416
Q3231928;Cité ouvrière les Dents de Scie
Q3552543;Useless Loop
Q3558999;Q3558999
Q4885127;Bemis
Q11910360;Ca la Fou
Q11914805;Colònia Sedó
Q11914808;Colònia la Coromina
Q11930388;La Colònia Jorba
Q11930391;La Colònia la Fàbrica
Q11930392;Q11930392
Q15948419;Q15948419
Q15948420;Cité ouvrière de la Combe des Mineurs
Q17182238;La Mata de Pinyana
Q17300838;Mines d'Osor
Q17595579;Cases Bertrand
Q17598827;La Colònia dels Arquers
Q17616337;La Plana
Q19255622;Can Bros
Q19256430;Colònia Bonmatí
Q19256432;Colònia Dussol
Q19256438;Colònia Majem
Q19830895;Can Rosés
Q19830961;Colònia Fàbregues
Q20105278;Colònia Carme
Q20794945;Q20794945
Q21707382;Colònia Palà de Torroella
Q21849585;Colònia Valls
Q38139923;Q38139923
Q38532031;Q38532031
Q50376999;Ivoryton Historic District
Q54824981;Cité Toray
Q60742441;Madrid Historic District
Q66057598;Ombilin Company Town
Q67087151;Boades
Q67926933;Q67926933
Q74565993;Q74565993
