entity;label
Q1803339;Q1803339
Q9392348;Związek Miast Nadwiślańskich
Q11756737;Ligota-Ligocka Kuźnia
Q11786046;Moszczenica
Q11795651;Ochojec
Q11799404;Orzepowice
Q16542120;Q16542120
Q16542124;Q16542124
Q16542131;Q16542131
Q16542134;Q16542134
