entity;label
Q2598195;South Col
Q9268771;Q9268771
Q11844852;Milky Way
Q15846793;Schwalbenhaupt
Q21294334;Q21294334
Q21858203;Ochsenscharte
Q21858216;Frauenscharte
Q21858220;Lieblscharte
Q21858994;Stockerscharte
Q21859057;Bretterscharte
Q21859073;Schneewinkelscharte
Q21859074;Untere Ödenwinkelscharte
Q21859085;Grubenscharte
Q21859096;Spielmannscharte
Q21859098;Brennkogelscharte
Q21859102;Keeswinkelscharte
Q21859109;Medelzscharte
Q21861069;Trockenbrotscharte
Q21861088;Meisterscharte
Q21861127;Sonntagkarscharte
Q21861144;Moosscharte
Q21861162;Neualmscharte
Q21861167;Wildlochscharte
Q21861191;Tiefentalscharte
Q21861193;Hasenkarscharte
Q21861296;Untere Windlucke
Q21861297;Obere Windlucke
Q21862097;Schrammbachscharte
Q21862179;Tauernscharte
Q21862363;Tiefe Scharte
Q21862641;Hochsteinscharte
Q21862688;Elmscharte
Q21862788;Bretterscharte
Q21863529;Niedere Torscharte
Q21863662;Untere Grubenkarscharte
Q21863914;Weißenbachscharte
Q21864192;Zochenpass
Q21864250;Stemmscharte
Q21864259;Tramörtenscharte
Q21864268;Stockerscharte
Q21864276;Brettscharte
Q21864287;Rottor
Q21865088;Reißgangscharte
Q21865420;Gsengscharte
Q21865710;Seejöchl
Q21868456;Kleinelendscharte
Q21868882;Lapenscharte
Q21871383;Große Windlucke
Q21871581;Hartkaserjoch
Q21876557;Westliches Torjoch
Q21876589;Hundsarschjoch
Q21879081;Feilerscharte
Q21880546;Mörchnerschneidscharte
Q21880549;Südliche Mörchnerscharte
Q21880554;Reischbergscharte
Q21880561;Welitzscharte
Q21880575;Jägerscharte
Q21880591;Löfflerscharte
Q21880595;Marksteinjoch
Q21880602;Schwarzenbachscharte
Q28418175;Cha Liu Au
Q31670045;Griesscharte
Q33165512;Floitenjoch
Q33166393;Frankbachjoch
Q33166844;Haupenscharte
Q33166963;Innerjoch
Q33167016;Kesselscharte
Q33167445;Merbjoch
Q33167471;Mitterbachjoch
Q33167797;Obere Weisszintscharte
Q33169487;Rossruggscharte
Q33169688;Schöntaljoch
Q33169712;Schlegeisscharte
Q33169737;Schwarzenbachjoch
Q33169750;Schwarze Scharte
Q33170437;Trattenjoch
Q33170571;Tribbachscharte
Q33170631;Untere Weisszintscharte
Q33171043;Weite Scharte
Q33171055;Westliche Möselerscharte
Q33171218;Östliche Möselerscharte
Q49127231;Q49127231
Q49127233;Q49127233
Q49127235;Q49127235
Q49127298;Q49127298
Q49127301;Q49127301
Q49127431;Q49127431
Q49127449;Q49127449
Q49127458;Q49127458
Q49127461;Q49127461
Q49127469;Q49127469
Q49127472;Q49127472
Q49127480;Q49127480
Q49127483;Q49127483
Q49127492;Q49127492
Q49127494;Q49127494
Q49127496;Q49127496
Q49127498;Q49127498
Q49127500;Q49127500
Q49127501;Q49127501
Q49127503;Q49127503
Q49127505;Q49127505
Q49127506;Q49127506
Q49127508;Q49127508
Q49127510;Q49127510
Q49127511;Q49127511
Q49127522;Q49127522
Q49127524;Q49127524
Q49127527;Q49127527
Q49127529;Q49127529
Q49127531;Q49127531
Q49127532;Q49127532
Q49127535;Q49127535
Q49127538;Q49127538
Q49127540;Q49127540
Q49127542;Q49127542
Q49127543;Q49127543
Q49127545;Q49127545
Q49127547;Q49127547
Q49127554;Q49127554
Q49127556;Q49127556
Q49127557;Q49127557
Q49127559;Q49127559
Q49127561;Q49127561
Q49127563;Q49127563
Q49127565;Q49127565
Q49127567;Q49127567
Q49127568;Q49127568
Q49127571;Q49127571
Q49127572;Q49127572
Q49127575;Q49127575
Q49127576;Q49127576
Q49127579;Q49127579
Q49127580;Q49127580
Q49127583;Q49127583
Q49127584;Q49127584
Q49127586;Q49127586
Q49127588;Q49127588
Q49127590;Q49127590
Q49127592;Q49127592
Q49127594;Q49127594
Q49127595;Q49127595
Q49127598;Q49127598
Q49127599;Q49127599
Q49127601;Q49127601
Q49127602;Q49127602
Q49127605;Q49127605
Q49127606;Q49127606
Q49127608;Q49127608
Q49127610;Q49127610
Q49127611;Q49127611
Q49127612;Q49127612
Q49127613;Q49127613
Q49127616;Q49127616
Q49127617;Q49127617
Q49127619;Q49127619
Q49127620;Q49127620
Q49127623;Q49127623
Q49127624;Q49127624
Q49127628;Q49127628
Q49127633;Q49127633
Q49127639;Q49127639
Q49127642;Q49127642
Q49127643;Q49127643
Q49127646;Q49127646
Q49127658;Q49127658
Q49127659;Q49127659
Q49127662;Q49127662
Q49127663;Q49127663
Q49127666;Q49127666
Q49127667;Q49127667
Q49127670;Q49127670
Q49127671;Q49127671
Q49127673;Q49127673
Q49127675;Q49127675
Q49127676;Q49127676
Q49127684;Q49127684
Q49127685;Q49127685
Q49127687;Q49127687
Q49127692;Q49127692
Q49127693;Q49127693
Q49127695;Q49127695
Q49127697;Q49127697
Q49127707;Q49127707
Q49127711;Q49127711
Q49127713;Q49127713
Q49127715;Q49127715
Q49127716;Q49127716
Q49127718;Q49127718
Q49127721;Q49127721
Q49127722;Q49127722
Q49127725;Q49127725
Q49127728;Q49127728
Q49127741;Q49127741
Q49127748;Q49127748
Q49127759;Q49127759
Q49127761;Q49127761
Q49127770;Q49127770
Q49127772;Q49127772
Q49127796;Q49127796
Q49127797;Q49127797
Q49127799;Q49127799
Q49127801;Q49127801
Q49127803;Q49127803
Q49127805;Q49127805
Q49127807;Q49127807
Q49127809;Q49127809
Q49127811;Q49127811
Q49127815;Q49127815
Q49127818;Q49127818
Q49127819;Q49127819
Q49127821;Q49127821
Q49127823;Q49127823
Q49127825;Q49127825
Q49127828;Q49127828
Q49127842;Q49127842
Q49127846;Q49127846
Q49127848;Q49127848
Q49127850;Q49127850
Q49127852;Q49127852
Q49127854;Q49127854
Q49127855;Q49127855
Q49127858;Q49127858
Q49127859;Q49127859
Q49127861;Q49127861
Q49127862;Q49127862
Q49127864;Q49127864
