entity;label
Q277765;A-38
Q738556;Iceberg B-15
Q794988;Iceberg B-17B
Q837287;Pobeda Ice Island
Q2748659;Iceberg B-9
Q4257240;Fletcher's Ice Island
Q5985555;Iceberg C-19
Q5985557;Iceberg D-16
Q17028791;Iceberg B31
Q32948340;Iceberg A68
