entity;label
Q616523;Cisplatina Province
Q4740881;Amazonas Province
Q7135581;Paraná Province
Q7141441;Pará Province
Q10354757;São Paulo Province
Q10354759;Grão-Pará Province
Q10375978;São Pedro do Rio Grande do Sul Province
Q15392495;Piauí Province
Q15392767;Espírito Santo Province
Q15392899;Goiás Province
Q16622604;Ceará Province
Q17351564;Sergipe Province
Q17351607;Pernambuco Province
Q17351634;Rio Grande do Norte Province
Q17362492;Alagoas Province
Q17378257;Mato Grosso Province
Q17378260;Minas Gerais Province
Q17378261;Paraíba Province
Q17378262;Rio de Janeiro Province
Q17378298;Maranhão Province
Q17378381;Bahia Province
Q17378391;Santa Catarina Province
Q27494556;São João das Duas Barras
