entity;label
Q459173;Challenger Deep
Q821940;Berlin abyss
Q847000;Laurentian fan
Q1018573;Q1018573
Q1027846;Calypso Deep
Q1034227;Q1034227
Q1148014;Q1148014
Q1208581;Diamantina Deep
Q1288188;Q1288188
Q1335239;Q1335239
Q1478402;Q1478402
Q1491734;Galathea Depth
Q1538850;Q1538850
Q1618582;Q1618582
Q1628178;Q1628178
Q1638398;Hurd's Deep
Q1668866;Q1668866
Q1686509;Jeffrey Deep
Q1691640;Q1691640
Q1700129;Milwaukee Deep
Q1803925;Landsort Deep
Q1937156;Litke Deep
Q1943612;Molloy Deep
Q2098189;Q2098189
Q2453057;Q2453057
Q2553519;Q2553519
Q2586541;Q2586541
Q2586543;Q2586543
Q2586548;Vityas Deep 1
Q5631165;Sirena Deep
Q74245125;Lambert Deep
Q81912879;Nanok Deep
