entity;label
Q293530;Q293530
Q322424;Q322424
Q786001;Bernward Column
Q943347;columns of San Marco and San Teodoro
Q1243480;Q1243480
Q1272940;Temple of Apollo in Riez
Q1394918;Pillar of the Boatmen
Q2071814;Perry's Victory and International Peace Memorial
Q2423307;Caja Madrid Obelisk
Q2547015;Q2547015
Q2984300;Q2984300
Q2984317;Colonne de la duchesse d'Angoulême
Q2984331;Colonne solaire du Balayn
Q2984336;Colonnes de César
Q3015690;Dancers of Delphi
Q3388431;Lhasa Zhol Pillar
Q3683523;Q3683523
Q4514832;Chesme Column
Q7170232;Persian column
Q7698728;Temple of Human Passions
Q10857805;Zderad Column
Q11741392;Holy Trinity column
Q12035570;Q12035570
Q12054811;Q12054811
Q13776647;Q13776647
Q15935721;Q15935721
Q15948434;Q15948434
Q16006209;Q16006209
Q16567303;Q16567303
Q16801548;Q16801548
Q17351177;Inscribed marble pillar at Ipuru
Q17440796;Q17440796
Q17526994;Lord Cobhams Column
Q17526998;The Grenville Column
Q17602145;Q17602145
Q17605281;Q17605281
Q17606319;Q17606319
Q17606321;Q17606321
Q17607847;Q17607847
Q17674421;Gritstone pillar with three cup marks in the north pavement of the A65 at Horsforth, 440m south east of the roundabout at Low Fold
Q17986834;pillars in the ruined mandapam in Jammidoddi
Q17986855;Mallesvarasvami temple inscribed pillar and slab
Q17986857;Kiratharjuna Pillar
Q19677286;Deorbija Sati pillars
Q19689881;column of San Marco
Q19689883;column of San Teodoro
Q21752532;Q21752532
Q21756697;Q21756697
Q21756870;Q21756870
Q21762763;Q21762763
Q21782638;Q21782638
Q22330285;Zwei Friedenssäulen
Q22810225;monument of Prusias II
Q22951427;Q22951427
Q22961843;colonne Blanchard
Q22961847;Q22961847
Q22964517;Q22964517
Q22968369;Q22968369
Q22979487;Colonne de Torfou
Q22986046;Q22986046
Q22988125;Q22988125
Q22991882;Q22991882
Q22997965;Q22997965
Q22999283;Q22999283
Q24971154;Devil's Column
Q26355076;Decorative column on west side of Kennington Park
Q26483642;Memorial to Jemima Crewe, Duchess of Kent
Q26547169;Column At North East End Of Meanwood Park At Ngr 2789 3758
