entity;label
Q47053;estuary
Q213840;Cuanza River
Q1057008;Cesse
Q1408211;French Creek
Q1585112;Sandy Creek
Q1752396;Snostskali
Q2372645;Swett Creek
Q2790356;Q2790356
Q3695146;Cosizza
Q4167566;Dry Fork
Q4412861;Cedar Creek
Q4796270;Arroyo de la Laguna
Q5044004;Carneros Creek
Q5044006;Carneros Creek
Q5056612;Cedar Creek
Q5086911;Chartiers Run
Q5091645;Cheongmicheon
Q5130678;Clear Creek
Q5130848;Clearfield Creek
Q5175801;Cottonwood Creek
Q5359788;Elevenmile Creek
Q5364264;Elkhorn Creek
Q5364279;Elkhorn Slough
Q5454499;Fish Creek
Q5611330;Grouse Creek
Q6649587;Little Clearfield Creek
Q6650753;Little Loyalsock Creek
Q7024530;Nicasio Creek
Q7193795;Pilarcitos Creek
Q7236062;Powell Creek
Q7420585;Santon Burn
Q10725605;Aitra
Q10729161;Alanga
Q10729168;Alantas
Q11138673;Beržė
Q11147975;Bikava
Q12871047;Samarkhakhevi
Q14681897;Eastwood Creek
Q15222304;Schwaben Creek
Q15228932;Ithan Creek
Q15269501;East Branch Fishing Creek
Q15955470;Tanos
Q16444332;Apteka
Q16444894;Aušbruva
Q16830810;Q16830810
Q16895740;Neshaminy Creek
Q17004097;Davis Creek
Q17194239;Big Dry Creek
Q17383106;Q17383106
Q17638226;Q17638226
Q18216977;Defeated Creek
Q18386678;Cave Gully
Q19365029;Driftwood Creek
Q19365072;Angle Creek
Q19460960;Chetopa Creek
Q19460974;Chisholm Creek
Q19461015;Clarks Creek
Q19461307;Deer Creek
Q19461362;Dog Creek
Q19461439;Dunlap Creek
Q19461579;Elm Creek
Q19600617;Bullfrog Creek
Q19600711;Chicken Creek
Q19864107;Chambers Branch
Q19864945;Espy Run
Q19865141;Fades Creek
Q19865471;Coleman Branch
Q19867626;Dead Indian Creek
Q19873781;Box Elder Creek
Q19877256;Pancoast Creek
Q19879006;Cedar Creek
Q19879178;Copperas Branch
Q19880304;Damfino Creek
Q19880311;Dicks Creek
Q19880405;Elk Creek
Q19986571;Crab Creek
Q19987530;Pettit Creek
Q20940527;Kiselička Reka
Q21053765;Q21053765
Q21053767;Q21053767
Q21053769;Q21053769
Q21053903;Q21053903
Q21053914;Q21053914
Q21053919;Q21053919
Q21053924;Q21053924
Q21053928;Q21053928
Q21053933;Q21053933
Q21053950;Q21053950
Q21197098;Negro Creek
Q21197160;Risky Creek
Q21329986;Q21329986
Q21547966;riera de Vallmanya
Q21551312;Quebrada Estancilla
Q21551803;Urlaubs-Bach
Q21569177;Q21569177
Q22088924;Q22088924
Q22954089;Lost Creek
Q23689191;Q23689191
Q23715253;Quebrada Patico
Q23715254;Q23715254
Q23715255;Q23715255
Q23715256;Quebrada Pichambe
Q23715257;Quebrada Brazo Chiquito
Q23715258;Q23715258
Q23715259;Q23715259
Q23715260;Q23715260
Q23715261;Q23715261
Q23715262;Q23715262
Q23715263;Quebrada Calimeno
Q23715264;Quebrada Olayo
Q23715265;Quebrada Cebolleta
Q23715266;Quebrada Ramoncito
Q23715267;Q23715267
Q23715268;Quebrada Brazo Bravo
Q23715269;Q23715269
Q23715270;Quebrada Ignacia
Q23715271;Q23715271
Q23715272;Q23715272
Q23715273;Q23715273
Q23715274;Quebrada Guauacan
Q23715275;Quebrada La Triana
Q23715276;Quebrada Guinui
Q23715277;Q23715277
Q23715278;Quebrada El Saito
Q23715279;Quebrada Panjui
Q23715280;Quebrada Atambaro
