entity;label
Q76445799;1 Zakładowa Street in Pionki
Q76506282;5 Zakładowa Street in Pionki
Q76830480;6A Zwycięstwa Street in Pionki
Q79048877;Lepcis Magna: Chalcidicum
Q79049184;Lepcis Magna: Curia
Q79936700;21 Jagiellońska Street in Prudnik
Q80296770;Q80296770
Q81504705;Q81504705
Q81505138;Q81505138
Q81840544;Palatul Municipal
Q83436626;Khan al-Shuna
Q83796212;Building 18010/17
Q83797100;Building 18010/19
Q83799134;Building 18010/53
Q83864112;Baptist Church in Acre
Q83981579;Q83981579
Q84315273;Q84315273
Q85073835;Building 18013-302-303-304
Q85677343;Q85677343
Q1781132;Konak
Q2644063;Instituto dos Vinhos do Douro e Porto
Q3181816;Leal Senado Building
Q3196789;Supreme Court of São Tomé and Príncipe
Q3289784;Maisonneuve Market
Q3320500;Sir Robert Ho Tung Library
Q3361054;Palais de la mutualité
Q3579106;Édifice Gaston-Miron
Q6626076;Felicia Blumental Music Center & Library
Q6782297;Q6782297
Q9213267;Sea Terminal in Gdynia
Q10262894;Edifício dos Paços do Concelho da Praia da Vitória, Praia da Vitória
Q10327065;Cascais tide gauge
Q11791571;Q11791571
Q11820089;Bytom main post office
Q12164069;Q12164069
Q12406394;The Red House
Q16456764;Q16456764
Q16497908;Q16497908
Q16498204;National Library of Mozambique
Q16978535;Q16978535
Q18481414;Casa do Poço das Patas
Q20502409;Israel Air Force Center
Q20828498;Pavillion Belarus (VDNKh)
Q25496545;Q25496545
Q25933500;Instituto Nacional de Estatística
Q26882539;Q26882539
Q27087667;One Kemble Street
Q28402072;Salford Town Hall
Q28673100;The District Court and prison in Cieszyn
Q30082769;Q30082769
Q30229554;3 Jagiellońska Street in Prudnik
Q30229603;26 Piastowska Street in Prudnik
Q30904627;Q30904627
Q31197741;Q31197741
Q33305162;Q33305162
Q33414236;Q33414236
Q34358795;Lederhaus
Q34368948;Waaghaus
Q34852905;Estação Zootécnica de Chobela
Q36667627;Palacio de los Chapiteles
Q37174890;Q37174890
Q37269470;Q37269470
Q37275174;Q37275174
Q37291944;Q37291944
Q37327841;Vojenský stavební úřad (Josefov)
Q37327932;Q37327932
Q37819724;Q37819724
Q38045586;Q38045586
Q38045965;Q38045965
Q38048127;Q38048127
Q38048420;Q38048420
Q38050449;Q38050449
Q38229986;Q38229986
Q41093422;Q41093422
Q48855404;Portugal. Ministério do Trabalho e Segurança Social
Q53858129;Biblioteca Nacional de Portugal building
Q54474989;Palácio dos Condes de Azevedo
Q54475209;Casa do Ascensor dos Guindais
Q54914941;Q54914941
Q55264578;Edifício do Almoxarifado (Beira)
Q55264631;Tribunal da Beira
Q55426001;Arquivo Histórico de São Tomé
Q55648676;Palazzo del Podestà
Q55877496;town hall of Pieve a Nievole
Q56513877;Q56513877
Q56753426;Administration building in Uzhhorod
Q60194477;Public Building at Hristo Smirenski  Street 5
Q63758722;Q63758722
Q63953286;Q63953286
Q65614062;Q65614062
Q65718393;Q65718393
Q66815805;Paços do Concelho de Velas
Q66815821;Palácio de Santana e seu parque anexo
Q66815837;Escola Roberto Ivens, Rua do Mercado, 5
Q66815869;Edifício dos Paços do Concelho, Mãe de Deus,
Q66815872;Paços do Concelho da Ribeira Grande
Q66815876;Teatro Ribeiragrandense
Q66815878;Sede da Sociedade Filarmónica Progresso Norte
Q68114640;Q68114640
Q68209933;Q68209933
Q68211780;Q68211780
Q68212750;Q68212750
Q68212856;Q68212856
Q68234566;Q68234566
Q69356439;34 Kozienicka Street in Pionki
Q69406991;9a Podgórna Street in Prudnik
Q69506344;39 Księdza Aleksandra Skowrońskiego Street in Prudnik
Q71996199;38 Legionistów Street in Pionki
