entity;label
Q315764;Weimarer Fürstengruft
Q1182751;Q1182751
Q2074241;Q2074241
Q2145401;Q2145401
Q2239532;Royal Crypt of Belgium
Q2426960;Q2426960
Q2796063;Burial vault of Nassau-Siegen
Q4478744;Burial vault of Yuryevskiy
Q4968531;Brisbane Aisle
Q5224656;tomb cellar of Nassau-Hadamar
Q12153265;Склеп Деметры
Q15111110;княжеская усыпальница в Целле
Q15875856;Q15875856
Q17427870;Q17427870
Q17439451;Q17439451
Q17444030;Q17444030
Q17452702;Grafkelder Familie Van Hardenbroek van Spaen
Q17455527;Q17455527
Q17456271;Q17456271
Q17456647;Q17456647
Q17457788;Q17457788
Q17457789;Q17457789
Q17457984;Q17457984
Q17459670;Q17459670
Q17460072;Q17460072
Q17461152;Q17461152
Q17461210;Q17461210
Q17463814;Q17463814
Q17463815;Q17463815
Q17463816;Q17463816
Q17463817;Q17463817
Q17463818;Q17463818
Q17463947;Q17463947
Q17466575;Q17466575
Q17468204;Q17468204
Q17595811;Q17595811
Q17603355;Q17603355
Q17603373;Q17603373
Q17603540;Graf Herkenrath
Q17603594;Q17603594
Q17605163;Q17605163
Q17606353;Q17606353
Q18813834;Q18813834
Q19671634;"Crypt ""Scythian Grave"""
Q26547677;Facade To Burial Vaults Approximately 10 Metres South East Of Chapel
Q28124858;Q28124858
Q38125333;cemetery chapel
Q42956803;Holy Trinity Chapel
Q47458289;Crypt of the counts of Holland
Q47756859;Burial vault of Nassau-Idstein
Q48210867;Q48210867
Q48941613;Склеп Александра Бекмана
Q49346769;Q49346769
Q49398780;Q49398780
Q49410099;Q49410099
Q49410672;Q49410672
Q51358789;Burial vault of Nassau-Usingen
Q56606596;Burial Vault, Churchyard, Old Parish Church, The Cross, Beith
Q60840830;Q60840830
Q71544679;Groeve Loisel
