entity;label
Q21847285;Liu Bench
Q31488043;Rich Bench
Q31549176;Cold Spring Bench
Q31552924;Big Bench
Q31559964;Green Bench
Q31561330;Horn Bench
Q31572980;Taylor Bench
Q31621391;Coquina Bench
Q31662179;The Bench
Q31668803;Devils Bench
Q31669164;Dogwood Bench
Q31681120;Murrell Bench
Q31707172;Newcombe Bench
Q31809215;Cranberry Ledge
Q31809217;Game Ledge
Q31809218;Kentuck Ledges
Q31809219;Papoose Ledge
Q31809220;Pequot Ledge
Q31809221;Pine Ledge
Q31809222;Pohegnut Ledge
Q31809223;Rattlesnake Ledges
Q31809224;Rattlesnake Ledges
Q31809225;Saint Johns Ledges
Q31809226;Slashers Ledges
Q31809227;Smith Ledges
Q31809228;Spicer Ledge
Q31809230;The Ledges
Q31809231;Wildcat Ledge
Q34630340;Aaron Ledge
Q49172187;Alarcon Terrace
Q49172189;Alaska Bench
Q49172192;Allen Ledge
Q49172193;Alton Bench
Q49172194;Ambrose Valley
Q49172196;America Ledge
Q49172198;Anselmo Bench
Q49172200;Antimony Bench
Q49172201;Apache Terrace
Q49172203;Archy Bench
Q49172204;Arrow Creek Bench
Q49172206;Arrowhead Terrace
Q49172208;Artman Basin
Q49172211;Asay Bench
Q49172217;Badger Bench
Q49172219;Baker Bench
Q49172221;Bald Ledge
Q49172223;Bald Ledge
Q49172224;Bald Ledge
Q49172226;Bald Mesa
Q49172228;Balsam Bench
Q49172230;Banco Bonito
Q49172231;Band M Ledge
Q49172233;Banning Bench
Q49172235;Barbecue Terrace
Q49172239;Barren Ledges
Q49172240;Bartlett Bench
Q49172242;Bear Pond Ledge
Q49172245;Bear Springs Bench
Q49172248;Beaver Tables
Q49172250;Beede Ledge
Q49172252;Beers Plain
Q49172254;Bellan Ledge
Q49172255;Benion Bench
Q49172257;Bennett Meadow
Q49172259;Benton Bench
Q49172261;Big Bench
Q49172262;Big Bench
Q49172264;Big Bench
Q49172267;Big Bown Bench
Q49172268;Big Horn Benches
Q49172271;Big Ledge
Q49172273;Big Triangle
Q49172275;Bigelow Bench
Q49172277;Billings Bench
Q49172281;Bisby Lodge
Q49172283;Black Ledge
Q49172286;Black Ledge
Q49172288;Black Mountain Mesa
Q49172290;Black Point
Q49172292;Blackhawk Bench
Q49172294;Blue Bench
Q49172296;Blue Berry Ledge Bench
Q49172297;Blue Ledge
Q49172299;Blue Moon Bench
Q49172301;Blue Valley Benches
Q49172302;Bluff Bench
Q49172303;Bogus Bench
Q49172307;Bony Bench
Q49172308;Boston Ledges
Q49172310;Bowington Bench
Q49172311;Bowmans Bench
Q49172312;Bragdon Ledge
Q49172314;Bragg Ledge
Q49172316;Brig Ledge
Q49172317;Brigham Tea Bench
Q49172319;Broadview Bench
Q49172322;Brome Bench
Q49172323;Broughton Ledge
Q49172326;Browns Bench
Q49172327;Browns Bench
Q49172330;Bryant Ledge
Q49172331;Buckhorn Flat
Q49172332;Buffalo Bench
Q49172335;Bulldog Bench
Q49172337;Bullhead Bench
Q49172340;Burd Hill
Q49172341;Burton Bench
Q49172343;Bushelberger Mesa
Q49172345;Buzzard Bench
Q49172348;Byron Ledge
Q49172350;Cabin Bench
Q49172351;Cad Bench
Q49172352;Caine Bench
Q49172353;Calamity Jane Horse Cache
Q49172354;Cameron Bench
Q49172356;Campbell Ledge
Q49172358;Canadian Bench
Q49172360;Canavan Bench
Q49172362;Carry Water Bench
Q49172363;Carson Ledges
Q49172365;Carter Ledge
Q49172367;Cat Mesa
Q49172370;Cedar Bench
Q49172373;Cedar Bench
Q49172374;Cedar Bench
Q49172376;Cedar Bench
Q49172378;Cedar Bench
Q49172379;Cedar Bench
Q49172381;Cedar Bench
Q49172382;Cedar Creek Bench
Q49172384;Cedar Tree Bench
Q49172387;Chamberlain Ledge
Q49172388;Chapman Bench
Q49172390;Charlie Moore Mesa
Q49172391;Chase Ledge
Q49172393;Checkerberry Ledge
Q49172395;Choprock Bench
Q49172396;Chrisman Bench
Q49172398;Clark Bench
Q49172401;Clarks Bench
Q49172402;Clay Bench
Q49172405;Cliff Lake Bench
Q49172408;Coal Bench
Q49172410;Coal Canyon Bench
Q49172411;Coal Creek Bench
Q49172413;Coalson Mesa
Q49172415;Coggeshall Ledge
Q49172417;Coleman Bench
Q49172419;Conger Mesa
Q49172421;Coonah Bench
Q49172423;Cooper Bench
Q49172425;Copper Creek Benches
Q49172428;Copper Globe
Q49172430;Corbin Ledge
Q49172432;Corral Canyon Bench
Q49172434;Corvette Ledge
Q49172436;Cottam Bench
Q49172437;Cottonwood Bench
Q49172439;Cottonwood Bench
Q49172440;Cougar Bench
Q49172442;Cowboy Bench
Q49172444;Coyote Bench
Q49172446;Coyote Bench
Q49172447;Coyote Benches
Q49172449;Crater Bench
Q49172451;Crescent Bench
Q49172454;Cromley Bench
Q49172455;Croton Bench
Q49172458;Crutcher Bench
Q49172460;Cuchillas Peladas
Q49172461;Cummings Bench
Q49172463;Cundy Ledge
Q49172465;Cy Beedes Ledge
Q49172466;Danish Bench
Q49172469;Dark Valley Shelf
Q49172471;Davis Bench
Q49172472;De Vaca Terrace
Q49172473;Deadman Bench
Q49172475;Diamond Mesa
Q49172477;Dictator Ledge
Q49172479;Dilworth Bench
Q49172481;Dobson Bench
Q49172483;Dry Bench
Q49172486;Dry Bench
Q49172487;Dry Bench
Q49172488;Dry Creek Bench
Q49172490;Dugan Bench
Q49172491;Dugout Bench
Q49172493;Dutch Bench
Q49172495;Dutch John Bench
Q49172497;Eagle Creek Benches
Q49172499;Eagle Ledge
Q49172501;Eagle Ledge
Q49172502;Eagle Ledge
Q49172504;Early Weed Bench
Q49172505;East Baker Bench
Q49172508;East Bench
Q49172510;East Bench
Q49172512;East Bench
Q49172514;East Bench
Q49172516;East Bench
Q49172518;East Clark Bench
Q49172521;East Mesa
Q49172523;Eastman Ledges
Q49172524;Eightmile Bench
Q49172525;Elbow Ledge
Q49172528;Elisha Ledge
Q49172530;Emblem Bench
Q49172533;Emerick Bench
Q49172535;Emmett Bench
Q49172537;Esplanade Bench
Q49172540;Evers Bench
Q49172542;Everson Bench
Q49172544;Ezra Mc Bench
Q49172545;Factory Bench
Q49172547;Fawn Springs Bench
Q49172549;Feroz Terrace
Q49172551;Fiddler Ledge
Q49172554;Fiftymile Bench
Q49172555;First Bench
Q49172558;Fish Bench
Q49172560;Fish Point Ledge
Q49172562;Fladberg Bench
Q49172564;Flye Point Ledge
Q49172566;Foster Ledge
Q49172568;Four Mile Bench
Q49172575;Fourmile Bench
Q49172576;Fourmile Bench
Q49172578;Foy Bench
Q49172582;Frances Heights
Q49172584;Franks Bench
Q49172586;Fremont Bench
Q49172587;Frenchs Ledge
Q49172591;Garces Terrace
