entity;label
Q250376;Ganesa Macula
Q276661;Polelya Macula
Q276663;Elpis Macula
Q276664;Omacatl Macula
Q276665;Eir Macula
Q3037118;Doro Macula
Q3335429;Namazu Macula
Q3561582;Viviane Macula
Q3575553;Zin Maculae
Q3607406;Akupara Maculae
Q3815162;Kikimora Maculae
Q3932391;Rem Maculae
Q4276424;Polaznik Macula
Q20671837;Mordor Macula
Q20683676;Balrog Macula
Q20683919;Krun Macula
Q20706285;Vucub-Came Macula
Q20708346;Ala Macula
Q20717474;Hun-Came Macula
Q20731768;Meng-p'o Macula
Q20743762;Genetaska Macula
Q20743772;Morgoth Macula
Q21281103;Cadejo Macula
Q22340748;Gallifrey Macula
Q25908927;Boeotia Macula
Q25908928;Castalia Macula
Q25908929;Cyclades Macula
Q25908930;Thera Macula
Q25908931;Thrace Macula
Q25908932;Genetaska Macula
Q44110396;Olympus Maculae
