entity;label
Q5823;Ceuta
Q6250;Western Sahara
Q23334;Abkhazia
Q23427;South Ossetia
Q23681;Turkish Republic of Northern Cyprus
Q35086;South Georgia and the South Sandwich Islands
Q36678;West Bank
Q43100;Kashmir
Q45949;Preah Vihear Temple
Q83210;Golan Heights
Q191011;Plazas de soberanía
Q191146;Peñón de Vélez de la Gomera
Q200697;Gilgit-Baltistan
Q202360;Kokkina
Q230830;Aksai Chin
Q336494;Abyei
Q575187;Israeli-occupied territories
Q606223;South Tibet
Q674419;Provisional Government of National Unity
Q762570;Guantanamo Bay Naval Base
Q796684;Hala'ib Triangle
Q844262;Kafia Kingi
Q973527;Ilemi Triangle
Q1314643;Lough Foyle
Q1320844;Heglig
Q1433125;KaNgwane
Q2369538;Carlingford Lough
Q2444884;Tibet
Q3088690;Algeria–Western Sahara border
Q3089130;Morocco–Western Sahara border
Q6995613;Neptune's Window
Q7056564;North Rupununi
Q7624924;Strovilia
Q11134440;Jiangxinpo
Q15119951;Q15119951
Q32744297;Doklam
Q39944272;temporarily occupied territories in Ukraine
Q41501164;village of Crimea
Q58178862;Q58178862
Q67172750;Charding Nullah
