entity;label
Q116979;Reichenbach Rural District
Q176316;Riesa Rural District
Q181909;Löbau Rural District
Q206117;Gransee Rural District
Q290894;Dresden-Land Rural District
Q594839;Kyritz Rural District
Q599780;Großenhain Rural District
Q613708;Perleberg Rural District
Q615261;Ludwigslust Rural District
Q654624;Karl-Marx-Stadt Rural District
Q783726;Bützow Rural District
Q824664;Putbus Rural District
Q830296;Sebnitz Rural District
Q872862;Gadebusch Rural District
Q874973;Schwerin Rural District
Q951637;Kreis Hohenstein-Ernstthal
Q963590;Kreis Dippoldiswalde
Q968234;Kreis Kalbe (Milde)
Q994226;Kreis Güstrow
Q1118843;Kreis Osterburg
Q1226406;Hildburghausen Rural District
Q1232133;Aschersleben Rural District
Q1236507;Kreis Greifswald
Q1236634;Kreis Saalfeld
Q1246920;Kreis Wolgast
Q1284171;Kreis Königs Wusterhausen
Q1290681;former Kreis Templin
Q1291148;Kreis Schönebeck
Q1294776;Kreis Arnstadt
Q1303671;Kreis Oelsnitz
Q1311054;Kreis Strausberg
Q1323208;Kreis Leipzig-Land
Q1343737;Kreis Pasewalk
Q1371662;Kreis Erfurt-Land
Q1383963;Spremberg Rural District
Q1386826;Kreis Glauchau
Q1402347;Kreis Prenzlau
Q1408450;Kreis Herzberg
Q1409537;Kreis Quedlinburg
Q1413218;Kreis Heiligenstadt
Q1415733;Kreis Schwarzenberg
Q1417209;Kreis Klötze
Q1452429;Kreis Zschopau
Q1464527;Kreis Bad Freienwalde
Q1475940;Bad Liebenwerda subdistrict (GDR)
Q1477645;Kreis Neubrandenburg-Land
Q1492913;Kreis Kamenz
Q1496012;Kreis Apolda
Q1516384;Saalkreis
Q1521314;Pirna Rural District
Q1527734;Q1527734
Q1535988;Q1535988
Q1537973;Kreis Bergen
Q1542430;Q1542430
Q1560216;Q1560216
Q1596324;Гайтхайн
Q1600192;Q1600192
Q1620188;Штадтрода
Q1621366;Goerlitz District
Q1622167;Биттерфельд
Q1628806;Q1628806
Q1635842;Борна
Q1643078;Цайц
Q1659621;район Ораниенбург
Q1669341;Деммин
Q1669388;район Циттау
Q1671493;Рибниц-Дамгартен
Q1677145;Kreis Nebra
Q1681436;Q1681436
Q1689107;Зоннеберг
Q1700347;Q1700347
Q1702339;Staßfurt
Q1724597;Q1724597
Q1727275;Q1727275
Q1728697;Kreis Neustrelitz
Q1743617;Q1743617
Q1760675;Q1760675
Q1762191;Q1762191
Q1768112;Kreis Gera-Land
Q1776109;Kreis Schmölln
Q1777899;Лангензальца
Q1787183;Kreis Altenburg
Q1787185;Q1787185
Q1787187;former Kreis Angermünde
Q1787193;Q1787193
Q1787197;Artern
Q1787201;Kreis Bad Doberan
Q1787202;Бад-Зальцунген
Q1787204;Баутцен
Q1787205;Ауэ
Q1787207;Kreis Auerbach
Q1787209;Q1787209
Q1787212;former Kreis Bernau
Q1787213;Бернбург
Q1787221;Q1787221
Q1787233;Q1787233
Q1787235;Q1787235
Q1787242;Burg (Germany : Landkreis)
Q1787244;Q1787244
Q1787254;Делич
Q1787266;Kreis Eberswalde
Q1787268;Дёбельн
Q1787273;Айзенах
Q1787275;Kreis Eisenberg
Q1787276;Q1787276
Q1787277;Айленбург
Q1787278;Айслебен
Q1787283;Район Финстервальде
Q1787286;Q1787286
Q1787287;Франкфурт-на-Одере
Q1787289;Q1787289
Q1787290;Q1787290
Q1787291;Q1787291
Q1787294;Gardelegen Circle
Q1787298;Genthin subdistrict
Q1787302;Гота
Q1787308;Грайц
Q1787311;Q1787311
Q1787313;Гримма
Q1787315;Q1787315
Q1787316;Грефенхайнихен
Q1787318;Q1787318
Q1787330;Q1787330
Q1787333;район Хагенов
Q1787334;Хальденслебен
Q1787335;Q1787335
Q1787337;Q1787337
Q1787338;Хетштедт
Q1787339;Хоэнмёльзен
Q1787348;Kreis Hoyerswerda
Q1787353;Ilmenau
Q1787356;Kreis Jena-Land
Q1787366;Klingenthal (Germany : Landkreis)
Q1787373;Кётен
Q1787382;Kreis Lobenstein
Q1787385;Landkreis Luckau
Q1787386;Q1787386
Q1787392;район Любц
Q1787394;Q1787394
Q1787398;Q1787398
Q1787404;Kreis Meiningen
Q1787406;Мерзебург
Q1787408;Майсен
Q1787415;Мюльхаузен
Q1787418;Наумбург
Q1787419;Q1787419
Q1787428;Q1787428
Q1787430;Niesky District
Q1787433;Нордхаузен
Q1787439;Q1787439
Q1787442;Ошац
Q1787451;район Пархим
Q1787456;Плауэн-Ланд
Q1787458;Постдам
Q1787463;Pritzwalk subdistrict (GDR)
Q1787466;Kreis Pößneck
Q1787468;Кверфурт
Q1787470;Rathenow subdistrict
Q1787478;Рудольштадт
Q1787479;Рослау
Q1787481;Q1787481
Q1787483;Q1787483
Q1787488;Kreis Rügen
Q1787490;Q1787490
Q1787494;Kreis Salzwedel
Q1787495;Зангерхаузен
Q1787497;Шлайц
Q1787499;Schmalkalden
Q1787508;Q1787508
Q1787510;Q1787510
Q1787512;Q1787512
Q1787515;Зондерсхаузен
Q1787521;Q1787521
Q1787523;район Штернберг
Q1787528;Штолльберг
Q1787532;Q1787532
Q1787533;Q1787533
Q1787535;Зуль-Ланд
Q1787540;Зёммерда
Q1787543;Q1787543
Q1787545;Q1787545
Q1787549;Торгау
Q1787556;Ueckermünde District
Q1787564;Q1787564
Q1787565;Kreis Weimar-Land
Q1787568;Вайсенфельс
Q1787570;Q1787570
Q1787571;Werdau District
Q1787573;Виттенберг
Q1787574;район Висмар
Q1787579;Q1787579
Q1787580;Kreis Worbis
Q1787586;Kreis Zeulenroda
Q1787588;Вурцен
Q1787592;Цвиккау-Ланд
Q2752286;Kreis Neuhaus am Rennweg
Q27919025;Q27919025
Q27919028;Q27919028
