entity;label
Q37965;Boxcar Rapids
Q649907;Cataracts of the Nile
Q652156;Lachine Rapids
Q670560;Langinkoski
Q1393763;Kiutaköngäs
Q1395402;Q1395402
Q1418090;Imatrankoski
Q1421531;Five Finger Rapids
Q2104080;Popa Game Park
Q2967745;Reversing Falls
Q3419597;Priest Rapids
Q4094303;Боровичские пороги
Q4163154;Dnieper Rapids
Q4165055;Доллар (порог)
Q4196615;Ивановские пороги
Q4208188;Казачинский порог
Q4292729;Мигейские пороги
Q4391845;Ревун
Q4741351;Amberjackmockamus
Q4982362;Vantaankoski
Q4996628;Bull Sluice
Q5263526;Des Moines Rapids
Q5391410;Kermankoski
Q5487208;Siikakoski
Q5491117;Myllykoski
Q6673218;Long Sault
Q6675104;Look and Tremble
Q6990707;Nelson Rapids
Q7659602;Sycamore Shoals
Q7994825;White Horse Rapids
Q10545368;Kilforsen
Q10549843;Kukkola Rapids
Q10551568;Kyröskoski
Q10572585;Q10572585
Q10604657;Wättingeströmmen
Q11850248;Aittokoski
Q11851504;Ankkapurha
Q11861207;Halistenkoski
Q11863832;Huopanankoski
Q11874585;Q11874585
Q11880763;Mannakoski
Q11896019;Tainionkoski rapids
Q11901833;Q11901833
Q11942741;first cataract of the Nile
Q11948049;second cataract of the Nile
Q12085252;Budilsky rapid
Q12111138;Кодацкий порог
Q12118189;Lyshni
Q12133396;Ненасытец
Q12158820;Сурский порог
Q12337405;Storstraumen
Q15118211;Koblenzer Laufen
Q15816407;Kuusaankoski
Q16669555;Кысык
Q18293824;Nautelankoski
Q18659564;Juopulinkoski
Q18660109;Koitelinkoski
Q18660386;Q18660386
Q18661785;Ruutinkoski
Q18681909;Juvankoski
Q18682895;Vääntelänkoski
Q19373648;Harefossen
Q19520578;Ringbolt Rapids
Q19520581;Roaring Rapids
Q20031243;Begemot Rapid
Q20119937;Gorizont Rapid
Q20249703;Q20249703
Q20249936;Q20249936
Q20252240;Q20252240
Q20859175;Slalomny Rapid
Q20859185;Klassichesky Rapid
Q20859300;Burevestnik Rapid
Q20859302;Sumrachny Rapid
Q20870707;Ilgumensky Rapid
Q20871104;Kadrinskaya Truba Rapid
Q20873083;Shabash Rapid
Q20911825;Q20911825
Q21644747;Turbinny Rapid
Q22361435;Courant Sainte-Marie
Q22369106;Keewatin Rapids
Q22448004;Cascade Rapids
Q22453225;Rock Island Rapids
Q22555403;Q22555403
Q22604222;Whirlpool Rapids
Q22604231;Whirlpool Rapids
Q22658658;Rapides Kuukallak
Q22703329;Little Grand Rapids
Q24312503;Siikakoski
Q24319328;Q24319328
Q24319380;Pajakoski
Q24319642;Peerakoski
Q24320392;Naskamakosket
Q24320959;Ojuskoski
Q24321078;Orakoski
Q24322132;Matarakoski
Q24322173;Melakoski
Q24692601;Q24692601
Q24692602;Saut Magloire
Q24692622;Q24692622
Q24692624;Q24692624
Q24692665;Q24692665
Q24692675;Q24692675
Q24693604;Q24693604
Q24693698;Q24693698
Q24693714;Saut Canari
Q24693725;Q24693725
Q24693759;Q24693759
Q24693761;Q24693761
Q24693764;Q24693764
Q24693780;Saut Chapeau
Q24693791;Q24693791
Q24693816;Saut Ciment
Q24693879;Q24693879
Q24693905;Q24693905
Q24693907;Q24693907
Q24693946;Sauts Deux Roros
Q24693966;Saut Drague
Q24694001;Q24694001
Q24694006;Q24694006
Q24694007;Q24694007
Q24694011;Espoir
Q24694029;Fini Saut
Q24694102;Q24694102
Q24694122;Sauts Grand Continent
Q24694287;Q24694287
Q24694289;Q24694289
Q24694315;Q24694315
Q24694339;Q24694339
Q24694356;Q24694356
Q24694692;Saut Marapilou
Q24694693;Saut Elarion
Q24694827;Q24694827
Q24694838;Q24694838
Q24694896;Saut Aristide
Q24694903;Saut Athanase
Q24694906;Q24694906
Q24694907;Q24694907
Q24694914;Saut Baboune
Q24694916;Q24694916
Q24695220;Sauts Laussat
Q24695265;Q24695265
Q24695269;Q24695269
Q24695270;Q24695270
Q24695328;Q24695328
Q24695329;Fini Saut
Q24695906;Tepupa Rapids
Q24880307;Q24880307
Q24880360;Q24880360
Q25192249;Q25192249
Q25196634;Q25196634
Q25196716;Q25196716
Q25196966;Q25196966
Q25197074;Q25197074
Q25201127;Q25201127
Q25209907;Simeri Rapid
Q25210007;Q25210007
Q25210047;Q25210047
Q25210532;Tiger Rapids
Q25210566;Topekai Rapids
Q25210642;Q25210642
Q25210972;Witaru Falls
Q25211377;Q25211377
Q25223988;Little Kusowe Rapid
Q25224006;Long Licker Rapids
Q25224016;Lukudaia Rapid
Q25224144;Makari Rapid
Q25224216;Malali Rapids
Q25224324;Manari Rapids
Q25224751;Q25224751
Q25224925;Mopay Rapids
Q25225035;Moses Rapids
Q25225046;Mowariparu Rapids
Q25225059;Muchuri Rapids
Q25225457;Oranapai Rapids
