entity;label
Q22830;Altschlossfelsen
Q1615367;Alpawand
Q1781341;Q1781341
Q1788528;Winzerer Höhen
Q4915715;Birchen Edge
Q21859043;Romariswand
Q21859305;Graswand
Q21861280;Gsengwand
Q21861373;Bärenwand
Q21861959;Steinerne Wand
Q21862389;Pötschenwand
Q21871147;Graswand
Q21876322;Prägratwand
Q26883842;Falaise de Cordis
Q30134215;Rauhe Burg östlich Ebermergen
Q41762276;Nagelfluhfelsen
Q42399912;Klettergarten Baierbrunn
Q45167253;Schutzfelsen Pentling
Q54824962;Düsselbacher Wand
Q57134537;Q57134537
Q57278576;Q57278576
Q57441526;Q57441526
Q57574137;Q57574137
Q57980025;Q57980025
Q57980226;Q57980226
Q57980545;Q57980545
Q58008430;Q58008430
Q58010682;Q58010682
Q64050389;Q64050389
Q64848240;Ledjanoj val Dorozhka
