entity;label
Q816312;Belziger Landschaftswiesen
Q2814788;Chimaera Flats
Q3434915;Frenchman Flat
Q5182618;Crater Flat
Q6116081;Jackass Flats
Q7415311;San Sevaine Flats
Q7968238;Wapato Lake
Q8060164;Yucca Flat
Q16827418;Allen Flat
Q16889098;South Park (Saguache County, Colorado)
Q22058574;Alchesay Flat
Q25248040;Spanish Valley
Q27987130;Horseshoe Park
Q28455472;Vandeventer Flat
Q32118849;Apple Tree Flat
Q32165173;Commissioners Flat
Q32167990;Courtneys Flat
Q32236496;Kerin Forks Flat
Q49584474;Albion Flat
Q49585955;Big Willow Park
Q49587114;Button Flat
Q49587255;Camas Prairie
Q49587622;Chaiyahi Flat
Q49587965;Cibbets Flat
Q49589224;Deer Flat
Q49589355;Desert Lake
Q49590134;Elgin Park
Q49590293;Emma Park
Q49591444;Graneros Flats
Q49592810;Hop Flat
Q49594756;Klondike Flat
Q49596736;Lucky Flats
Q49599589;Ouray Park
Q49603309;Parleys Park
Q49604042;Pine Valley Hardpan
Q49604085;Q49604085
Q49607306;Q49607306
Q49608802;Q49608802
Q49612177;Whitmore Park
Q49612354;Willow Creek Park
Q49612355;Willow Creek Park
Q49612427;Willow Park
Q49612430;Willow Park
Q49612431;Willow Park
Q49612434;Willow Park
Q49612435;Willow Park
Q49612437;Willow Park
Q49612439;Willow Park
Q49612440;Willow Park
Q49612443;Willow Park
Q49612444;Willow Park
Q49612820;Yellowstone Lake
