entity_id;entity_name;prop_name;prop_count;prop_count_value;prop_dir
Q24064279;Ophir;это частный случай понятия;1;1;from
Q24064210;Casius;на астрономическом теле;1;1;from
Q24064208;Boreosyrtis;код Gazetteer of Planetary Nomenclature;1;1;from
Q24064208;Boreosyrtis;на астрономическом теле;1;1;from
Q24064208;Boreosyrtis;географические координаты;1;1;from
Q24064209;Candor;это частный случай понятия;1;1;from
Q24064209;Candor;код Gazetteer of Planetary Nomenclature;1;1;from
Q24064209;Candor;на астрономическом теле;1;1;from
Q24064209;Candor;географические координаты;1;1;from
Q24064210;Casius;это частный случай понятия;1;1;from
Q24064210;Casius;код Gazetteer of Planetary Nomenclature;1;1;from
Q24064210;Casius;географические координаты;1;1;from
Q24064207;Baltia;географические координаты;1;1;from
Q24064211;Cebrenia;это частный случай понятия;1;1;from
Q24064211;Cebrenia;код Gazetteer of Planetary Nomenclature;1;1;from
Q24064211;Cebrenia;на астрономическом теле;1;1;from
Q24064211;Cebrenia;географические координаты;1;1;from
Q24064212;Cecropia;это частный случай понятия;1;1;from
Q24064212;Cecropia;код Gazetteer of Planetary Nomenclature;1;1;from
Q24064212;Cecropia;на астрономическом теле;1;1;from
Q24064212;Cecropia;географические координаты;1;1;from
Q24064213;Ceraunius;это частный случай понятия;1;1;from
Q24064208;Boreosyrtis;это частный случай понятия;1;1;from
Q24064207;Baltia;на астрономическом теле;1;1;from
Q24064226;Depressio Hellespontica;на астрономическом теле;1;1;from
Q24064203;Argyre;на астрономическом теле;1;1;from
Q24064201;Arabia;код Gazetteer of Planetary Nomenclature;1;1;from
Q24064201;Arabia;на астрономическом теле;1;1;from
Q24064201;Arabia;географические координаты;1;1;from
Q24064202;Arcadia;это частный случай понятия;1;1;from
Q24064202;Arcadia;код Gazetteer of Planetary Nomenclature;1;1;from
Q24064202;Arcadia;на астрономическом теле;1;1;from
Q24064202;Arcadia;географические координаты;1;1;from
Q24064203;Argyre;это частный случай понятия;1;1;from
Q24064203;Argyre;код Gazetteer of Planetary Nomenclature;1;1;from
Q24064203;Argyre;географические координаты;1;1;from
Q24064207;Baltia;код Gazetteer of Planetary Nomenclature;1;1;from
Q24064204;Arnon;это частный случай понятия;1;1;from
Q24064204;Arnon;код Gazetteer of Planetary Nomenclature;1;1;from
Q24064204;Arnon;на астрономическом теле;1;1;from
Q24064204;Arnon;географические координаты;1;1;from
Q24064206;Ausonia;это частный случай понятия;1;1;from
Q24064206;Ausonia;код Gazetteer of Planetary Nomenclature;1;1;from
Q24064206;Ausonia;на астрономическом теле;1;1;from
Q24064206;Ausonia;географические координаты;1;1;from
Q24064207;Baltia;это частный случай понятия;1;1;from
Q24064213;Ceraunius;код Gazetteer of Planetary Nomenclature;1;1;from
Q24064213;Ceraunius;на астрономическом теле;1;1;from
Q24064213;Ceraunius;географические координаты;1;1;from
Q24064223;Cyclopia;на астрономическом теле;1;1;from
Q24064221;Copais Palus;код Gazetteer of Planetary Nomenclature;1;1;from
Q24064221;Copais Palus;на астрономическом теле;1;1;from
Q24064221;Copais Palus;географические координаты;1;1;from
Q24064222;Coprates;это частный случай понятия;1;1;from
Q24064222;Coprates;код Gazetteer of Planetary Nomenclature;1;1;from
Q24064222;Coprates;на астрономическом теле;1;1;from
Q24064222;Coprates;географические координаты;1;1;from
Q24064223;Cyclopia;это частный случай понятия;1;1;from
Q24064223;Cyclopia;код Gazetteer of Planetary Nomenclature;1;1;from
Q24064223;Cyclopia;географические координаты;1;1;from
Q24064215;Chalce;это частный случай понятия;1;1;from
Q24064224;Cidonia;это частный случай понятия;1;1;from
Q24064224;Cidonia;код Gazetteer of Planetary Nomenclature;1;1;from
Q24064224;Cidonia;на астрономическом теле;1;1;from
Q24064224;Cidonia;географические координаты;1;1;from
Q24064225;Deltoton Sinus;это частный случай понятия;1;1;from
Q24064225;Deltoton Sinus;код Gazetteer of Planetary Nomenclature;1;1;from
Q24064225;Deltoton Sinus;на астрономическом теле;1;1;from
Q24064225;Deltoton Sinus;географические координаты;1;1;from
Q24064226;Depressio Hellespontica;это частный случай понятия;1;1;from
Q24064221;Copais Palus;это частный случай понятия;1;1;from
Q24064219;Claritas;географические координаты;1;1;from
Q24064219;Claritas;на астрономическом теле;1;1;from
Q24064219;Claritas;код темы Quora;1;1;from
Q24064215;Chalce;код Gazetteer of Planetary Nomenclature;1;1;from
Q24064215;Chalce;на астрономическом теле;1;1;from
Q24064215;Chalce;географические координаты;1;1;from
Q24064216;Chersonesus;код VIAF;1;1;from
Q24064216;Chersonesus;это частный случай понятия;1;1;from
Q24064216;Chersonesus;код Gazetteer of Planetary Nomenclature;1;1;from
Q24064216;Chersonesus;на астрономическом теле;1;1;from
Q24064216;Chersonesus;географические координаты;1;1;from
Q24064217;Chryse;это частный случай понятия;1;1;from
Q24064217;Chryse;код Gazetteer of Planetary Nomenclature;1;1;from
Q24064217;Chryse;на астрономическом теле;1;1;from
Q24064217;Chryse;географические координаты;1;1;from
Q24064218;Chrysokeras;это частный случай понятия;1;1;from
Q24064218;Chrysokeras;код Gazetteer of Planetary Nomenclature;1;1;from
