prop_name;prop_count;prop_count_value;prop_counter
численность населения;12;624;100.0
административно-территориальная единица;12;80;100.0
имеет границы с;12;64;100.0
административно делится на;12;24;100.0
карта местонахождения;12;13;100.0
ID отношения в OpenStreetMap;12;12;100.0
ISO 3166-2;12;12;100.0
географические координаты;12;12;100.0
государство;12;12;100.0
категория на Викискладе;12;12;100.0
код Freebase;12;12;100.0
код GeoNames;12;12;100.0
общая тема категории;12;12;100.0
основная категория по теме;12;12;100.0
площадь;12;12;100.0
столица;12;12;100.0
это частный случай понятия;12;12;100.0
является столицей;12;12;100.0
произношение (звуковой файл);11;21;91.66666666666666
код в Большой каталанской энциклопедии;11;11;91.66666666666666
изображение;10;10;83.33333333333334
высота над уровнем моря;5;5;41.66666666666667
категория объединяет темы;4;4;33.33333333333333
категория для людей, связанных с местностью;3;3;25.0
код GNS;3;3;25.0
баннер Викигида;1;1;8.333333333333332
категория для людей, родившихся здесь;1;1;8.333333333333332
код BNF;1;1;8.333333333333332
код GND;1;1;8.333333333333332
место активности;1;1;8.333333333333332
место рождения;1;1;8.333333333333332
наивысшая точка;1;1;8.333333333333332
находится в пределах природно-географического объекта;1;1;8.333333333333332
предположительно одно и то же с;1;1;8.333333333333332
состоит из;1;1;8.333333333333332
часть от;1;1;8.333333333333332
