prop_name;prop_count;prop_count_value;prop_counter
место рождения;11;234;100.0
административно-территориальная единица;11;102;100.0
место смерти;11;76;100.0
имеет границы с;11;72;100.0
это частный случай понятия;11;19;100.0
географические координаты;11;16;100.0
глава правительства;11;15;100.0
код GeoNames;11;15;100.0
код в Большой каталанской энциклопедии;11;15;100.0
изображение;11;13;100.0
FIPS 10-4 (страны и регионы);11;11;100.0
ISO 3166-2;11;11;100.0
Who's on First ID;11;11;100.0
административно делится на;11;11;100.0
высота над уровнем моря;11;11;100.0
геоданные;11;11;100.0
государство;11;11;100.0
идентификатор HDS;11;11;100.0
изображение герба;11;11;100.0
изображение флага;11;11;100.0
карта местонахождения;11;11;100.0
категория на Викискладе;11;11;100.0
код Freebase;11;11;100.0
код швейцарского муниципалитета;11;11;100.0
общая тема категории;11;11;100.0
основная категория по теме;11;11;100.0
официальный сайт;11;11;100.0
официальный язык;11;11;100.0
площадь;11;11;100.0
почтовый индекс;11;11;100.0
код VIAF;10;10;90.9090909090909
местный телефонный код;10;10;90.9090909090909
код GND;9;9;81.81818181818183
расположение штаб-квартиры;8;68;72.72727272727273
идентификатор местоположения ArchINFORM;8;8;72.72727272727273
место жительства;7;17;63.63636363636363
категория объединяет темы;7;13;63.63636363636363
категория для людей, родившихся здесь;7;7;63.63636363636363
место в MusicBrainz;7;7;63.63636363636363
численность населения;6;9;54.54545454545454
место активности;5;9;45.45454545454545
WOEID;5;5;45.45454545454545
категория для людей, связанных с местностью;5;5;45.45454545454545
пункт назначения;4;8;36.36363636363637
начало пути;3;11;27.27272727272727
место создания;3;7;27.27272727272727
местонахождение;3;5;27.27272727272727
код TGN;3;4;27.27272727272727
столица;3;4;27.27272727272727
является столицей;3;4;27.27272727272727
баннер Викигида;3;3;27.27272727272727
код LCNAF;3;3;27.27272727272727
код NKC;3;3;27.27272727272727
место погребения;2;3;18.181818181818183
место публикации;2;3;18.181818181818183
French Vikidia ID;2;2;18.181818181818183
используемый язык;2;2;18.181818181818183
код BNF;2;2;18.181818181818183
код Pleiades;2;2;18.181818181818183
код Цифрового атласа Римской империи;2;2;18.181818181818183
код темы Quora;2;2;18.181818181818183
названо в честь;2;2;18.181818181818183
происходит из;2;2;18.181818181818183
город-побратим;1;3;9.090909090909092
юрисдикция распространяется на;1;2;9.090909090909092
ID отношения в OpenStreetMap;1;1;9.090909090909092
UN/LOCODE;1;1;9.090909090909092
аудиозапись прочитанного текста;1;1;9.090909090909092
галерея на Викискладе;1;1;9.090909090909092
значение в OmegaWiki;1;1;9.090909090909092
категория для людей, умерших здесь;1;1;9.090909090909092
код BabelNet;1;1;9.090909090909092
код NLI;1;1;9.090909090909092
код RKDartists;1;1;9.090909090909092
код в Encyclopædia Universalis;1;1;9.090909090909092
код в Большой норвежской энциклопедии;1;1;9.090909090909092
код в Большой российской энциклопедии онлайн;1;1;9.090909090909092
код в энциклопедии «Британника онлайн»;1;1;9.090909090909092
код места в Facebook;1;1;9.090909090909092
код статьи Klexikon;1;1;9.090909090909092
наивысшая точка;1;1;9.090909090909092
находится на берегу водоёма;1;1;9.090909090909092
не путать с;1;1;9.090909090909092
обслуживаемый город;1;1;9.090909090909092
основная тема;1;1;9.090909090909092
часовой пояс;1;1;9.090909090909092
