prop_name;prop_count;prop_count_value;prop_counter
это частный случай понятия;142;146;100.0
географические координаты;142;142;100.0
государство;142;142;100.0
статус наследия;141;142;99.29577464788733
административно-территориальная единица;140;140;98.59154929577466
номер в списке Английского наследия;139;139;97.88732394366197
изображение;13;13;9.15492957746479
географический код Великобритании;10;10;7.042253521126761
категория на Викискладе;4;4;2.8169014084507045
Ontario Heritage Act Register ID;1;1;0.7042253521126761
адрес;1;1;0.7042253521126761
код NRHP;1;1;0.7042253521126761
