prop_name;prop_count;prop_count_value;prop_counter
это частный случай понятия;381;383;100.0
государство;381;381;100.0
географические координаты;351;351;92.1259842519685
административно-территориальная единица;346;350;90.81364829396325
находится в охранной зоне;327;328;85.8267716535433
часть света;317;317;83.2020997375328
название на языке оригинала;311;311;81.62729658792651
категория на Викискладе;170;170;44.61942257217848
официальный сайт;142;142;37.270341207349084
код TripAdvisor;130;130;34.120734908136484
изображение;106;106;27.821522309711288
Recreation.gov point of interest ID;105;105;27.559055118110237
подробная карта;97;98;25.45931758530184
Recreation.gov campground ID;77;77;20.209973753280842
высота над уровнем моря;75;77;19.68503937007874
Campendium ID;74;74;19.42257217847769
названо в честь;70;70;18.37270341207349
код Yelp;58;58;15.223097112860891
OhRanger.com ID;53;54;13.910761154855644
находится на берегу водоёма;44;44;11.548556430446194
код GeoNames;25;27;6.561679790026247
находится в пределах природно-географического объекта;23;23;6.036745406824147
Grand Canyon Trust ID;16;16;4.199475065616798
горный хребет;14;14;3.674540682414698
не путать с;13;13;3.4120734908136483
статус наследия;12;37;3.149606299212598
состоит из;12;13;3.149606299212598
код GNIS;12;12;3.149606299212598
местонахождение;11;16;2.8871391076115485
код NRHP;11;11;2.8871391076115485
оператор;11;11;2.8871391076115485
пример использования свойства;8;8;2.099737532808399
часть от;8;8;2.099737532808399
изображение дорожного знака с названием населённого пункта;7;7;1.837270341207349
карта местонахождения;7;7;1.837270341207349
официальная страница в Facebook;7;7;1.837270341207349
eBird hotspot ID;5;5;1.3123359580052494
владельцем является;5;5;1.3123359580052494
archINFORM project ID;4;4;1.0498687664041995
зимнее изображение;4;4;1.0498687664041995
учётная запись Facebook;4;4;1.0498687664041995
конечная;3;5;0.7874015748031495
оборудован;3;3;0.7874015748031495
описан на сайте;3;3;0.7874015748031495
адрес;2;2;0.5249343832020997
вид в ночное время;2;2;0.5249343832020997
California Office of Historic Preservation ID;1;1;0.26246719160104987
IDA place ID;1;1;0.26246719160104987
PLIA ID;1;1;0.26246719160104987
Who's on First ID;1;1;0.26246719160104987
адрес (УСТАРЕЛО);1;1;0.26246719160104987
дата основания/создания/возникновения;1;1;0.26246719160104987
дата официального открытия;1;1;0.26246719160104987
изображение интерьера;1;1;0.26246719160104987
изображение памятной доски;1;1;0.26246719160104987
ключевое событие;1;1;0.26246719160104987
код GNS;1;1;0.26246719160104987
код SummitPost;1;1;0.26246719160104987
код места в Foursquare;1;1;0.26246719160104987
код места в Instagram;1;1;0.26246719160104987
код темы Quora;1;1;0.26246719160104987
номер телефона;1;1;0.26246719160104987
площадь;1;1;0.26246719160104987
почтовый индекс;1;1;0.26246719160104987
связанное изображение;1;1;0.26246719160104987
страна происхождения;1;1;0.26246719160104987
схематичная иллюстрация;1;1;0.26246719160104987
учётная запись в Твиттере;1;1;0.26246719160104987
