prop_name;prop_count;prop_count_value;prop_counter
ID отношения в OpenStreetMap;12;12;100.0
государство;12;12;100.0
изображение;12;12;100.0
карта местонахождения;12;12;100.0
столица;12;12;100.0
это частный случай понятия;12;12;100.0
является столицей;12;12;100.0
административно-территориальная единица;11;1139;91.66666666666666
имеет границы с;10;38;83.33333333333334
FIPS 10-4 (страны и регионы);10;10;83.33333333333334
ISO 3166-2;10;10;83.33333333333334
Who's on First ID;10;10;83.33333333333334
административно делится на;10;10;83.33333333333334
географические координаты;10;10;83.33333333333334
категория на Викискладе;10;10;83.33333333333334
код GeoNames;10;10;83.33333333333334
общая тема категории;10;10;83.33333333333334
основная категория по теме;10;10;83.33333333333334
площадь;10;10;83.33333333333334
используемый язык;9;105;75.0
происходит из;9;100;75.0
место рождения;9;40;75.0
местонахождение;9;22;75.0
код Freebase;9;9;75.0
законодательный орган;7;103;58.333333333333336
часовой пояс;7;7;58.333333333333336
изображение флага;6;6;50.0
код в Большой каталанской энциклопедии;5;5;41.66666666666667
место в MusicBrainz;5;5;41.66666666666667
расположение штаб-квартиры;4;4;33.33333333333333
дата основания/создания/возникновения;2;2;16.666666666666664
код BabelNet;2;2;16.666666666666664
код TGN;2;2;16.666666666666664
часть света;2;2;16.666666666666664
численность населения;2;2;16.666666666666664
место жительства;1;2;8.333333333333332
место смерти;1;2;8.333333333333332
этническая группа;1;2;8.333333333333332
значение в OmegaWiki;1;1;8.333333333333332
идентификатор Dizionario di Storia;1;1;8.333333333333332
категория для людей, связанных с местностью;1;1;8.333333333333332
категория объединяет темы;1;1;8.333333333333332
код BNF;1;1;8.333333333333332
код в Итальянской энциклопедии;1;1;8.333333333333332
код в Итальянской энциклопедии онлайн;1;1;8.333333333333332
код темы Quora;1;1;8.333333333333332
место активности;1;1;8.333333333333332
название на языке оригинала;1;1;8.333333333333332
официальный сайт;1;1;8.333333333333332
