prop_name;prop_count;prop_count_value;prop_counter
это частный случай понятия;27;32;100.0
на астрономическом теле;27;27;100.0
код Gazetteer of Planetary Nomenclature;25;25;92.5925925925926
географические координаты;22;22;81.48148148148148
длина;20;20;74.07407407407408
названо в честь;14;15;51.85185185185185
категория на Викискладе;13;13;48.148148148148145
изображение;11;12;40.74074074074074
код Freebase;11;11;40.74074074074074
находится в пределах природно-географического объекта;6;6;22.22222222222222
местонахождение;5;12;18.51851851851852
диаметр;5;5;18.51851851851852
код LCNAF;4;4;14.814814814814813
код VIAF;4;4;14.814814814814813
категория карт на Викискладе;3;3;11.11111111111111
категория объединяет темы;3;3;11.11111111111111
высота над уровнем моря;2;4;7.4074074074074066
официальное название;2;4;7.4074074074074066
код GND;2;2;7.4074074074074066
высота/рост;1;1;3.7037037037037033
горный хребет;1;1;3.7037037037037033
история происходит в месте;1;1;3.7037037037037033
код в энциклопедии «Британника онлайн»;1;1;3.7037037037037033
