prop_name;prop_count;prop_count_value;prop_counter
административно-территориальная единица;4904;18094;100.0
численность населения;4904;13323;100.0
код GeoNames;4904;5628;100.0
географические координаты;4904;5251;100.0
это частный случай понятия;4904;5081;100.0
Brazilian Electoral Unit ID;4904;4904;100.0
ID отношения в OpenStreetMap;4904;4904;100.0
государство;4904;4904;100.0
площадь;4903;4922;99.97960848287113
бразильский муниципальный код;4903;4903;99.97960848287113
категория на Викискладе;4899;4900;99.89804241435563
Who's on First ID;4882;4882;99.55138662316476
индекс человеческого развития;4834;4836;98.5725938009788
код Freebase;4800;4800;97.87928221859707
местный телефонный код;4799;4799;97.8588907014682
высота над уровнем моря;4604;5163;93.88254486133768
карта местонахождения;4513;4526;92.02691680261012
административно делится на;3964;4003;80.83197389885808
имеет границы с;3746;7495;76.38662316476345
изображение флага;2948;2953;60.11419249592169
изображение герба;2850;2859;58.11582381729201
место рождения;2689;22714;54.83278955954323
официальный сайт;2678;2689;54.60848287112561
основная категория по теме;2675;2675;54.54730831973899
общая тема категории;2664;2664;54.32300163132137
изображение;1805;1835;36.806688417618275
код в Большой каталанской энциклопедии;1611;1613;32.85073409461664
почтовый индекс;1436;1436;29.28221859706362
код VIAF;993;1007;20.24877650897227
дата основания/создания/возникновения;810;812;16.517128874388256
категория объединяет темы;703;966;14.335236541598695
код LCNAF;675;676;13.76427406199021
расположение штаб-квартиры;671;2014;13.682707993474716
изображение печати/эмблемы;582;582;11.867862969004895
обслуживаемый город;581;621;11.84747145187602
часовой пояс;550;557;11.215334420880914
место смерти;511;1851;10.420065252854812
категория карт на Викискладе;412;412;8.401305057096248
код темы Quora;362;366;7.381729200652528
названо в честь;360;379;7.3409461663947795
категория для людей, родившихся здесь;340;340;6.933115823817292
WOEID;311;311;6.341761827079935
значимое место;278;435;5.66884176182708
юрисдикция распространяется на;253;3880;5.1590538336052205
код TGN;217;217;4.424959216965743
предположительно одно и то же с;203;204;4.1394779771615005
официальное название;171;175;3.4869494290375203
галерея на Викискладе;151;151;3.0791190864600324
не путать с;144;152;2.936378466557912
название на языке оригинала;117;117;2.3858075040783033
состоит из;115;121;2.345024469820555
местонахождение;97;347;1.9779771615008157
код места в Facebook;94;94;1.9168026101141926
категория для людей, связанных с местностью;93;93;1.896411092985318
код в энциклопедии «Британника онлайн»;90;90;1.8352365415986949
расположение конечной точки;88;101;1.794453507340946
город-побратим;86;185;1.7536704730831976
место в MusicBrainz;67;67;1.366231647634584
баннер Викигида;64;64;1.3050570962479608
должность главы правительства;64;64;1.3050570962479608
законодательный орган;62;62;1.264274061990212
код GND;59;59;1.2030995106035889
место жительства;52;92;1.0603588907014683
код BNF;52;52;1.0603588907014683
описание флага;51;51;1.0399673735725938
описание герба;46;46;0.9380097879282219
произношение (звуковой файл);45;45;0.9176182707993474
изображённый объект;44;151;0.897226753670473
находится на берегу водоёма;43;45;0.8768352365415988
святой покровитель;41;41;0.8360522022838499
столица;40;60;0.8156606851549755
является столицей;40;46;0.8156606851549755
место создания;34;45;0.6933115823817292
место активности;29;3251;0.5913539967373572
оператор;29;30;0.5913539967373572
основная тема;27;91;0.5505709624796085
категория для людей, умерших здесь;23;23;0.46900489396411094
этнохороним;22;28;0.4486133768352365
идентификатор местоположения ArchINFORM;22;22;0.4486133768352365
код в Большой российской энциклопедии онлайн;20;20;0.40783034257748774
WorldCat Identities ID;19;19;0.3874388254486134
часть от;18;22;0.367047308319739
коллаж;14;14;0.28548123980424145
описывается в источниках;13;18;0.26508972267536707
место погребения;13;17;0.26508972267536707
категория фильмов, снятых в этом месте;12;12;0.24469820554649263
код US National Archives;12;12;0.24469820554649263
типовая местность (геология);11;25;0.22430668841761825
код ISNI;11;11;0.22430668841761825
место изготовления;10;57;0.20391517128874387
место публикации;10;43;0.20391517128874387
глава правительства;10;41;0.20391517128874387
учётная запись Facebook;10;10;0.20391517128874387
аудиозапись прочитанного текста;9;9;0.1835236541598695
гимн;9;9;0.1835236541598695
исток водотока;9;9;0.1835236541598695
место съёмок;8;20;0.1631321370309951
включает населённый пункт;8;8;0.1631321370309951
спонсор;8;8;0.1631321370309951
владельцем является;7;8;0.14274061990212072
владеет;7;7;0.14274061990212072
соединяется с;7;7;0.14274061990212072
пункт назначения;6;11;0.12234910277324632
начало пути;6;10;0.12234910277324632
анклав в;6;6;0.12234910277324632
код NKC;6;6;0.12234910277324632
код онлайн-версии Энциклопедии Брокгауз;6;6;0.12234910277324632
лицензия на вещание в;6;6;0.12234910277324632
зона обслуживания;5;7;0.10195758564437193
код в Encyclopædia Universalis;5;5;0.10195758564437193
конечная;5;5;0.10195758564437193
логотип;5;5;0.10195758564437193
место обнаружения;5;5;0.10195758564437193
находится в пределах природно-географического объекта;5;5;0.10195758564437193
учётная запись в Твиттере;5;5;0.10195758564437193
UN/LOCODE;4;4;0.08156606851549755
значение в OmegaWiki;4;4;0.08156606851549755
идентификатор ROR;4;4;0.08156606851549755
код grid global research;4;4;0.08156606851549755
основная тема портала Викимедиа;4;4;0.08156606851549755
основные направления;4;4;0.08156606851549755
портал Викимедиа;4;4;0.08156606851549755
посвящено;4;4;0.08156606851549755
пример использования свойства;4;4;0.08156606851549755
текст девиза;4;4;0.08156606851549755
история происходит в месте;3;10;0.06117455138662316
тематически относится к;3;6;0.06117455138662316
