prop_name;prop_count;prop_count_value;prop_counter
часовой пояс;39;78;100.0
административно-территориальная единица;39;55;100.0
это частный случай понятия;39;54;100.0
включает населённый пункт;39;45;100.0
государство;39;39;100.0
код GeoNames;39;39;100.0
численность населения;38;151;97.43589743589743
название на языке оригинала;38;47;97.43589743589743
географические координаты;38;39;97.43589743589743
код SIRUTA;38;38;97.43589743589743
Who's on First ID;37;37;94.87179487179486
почтовый индекс;31;31;79.48717948717949
изображение;30;31;76.92307692307693
местонахождение;28;227;71.7948717948718
код VIAF;22;23;56.41025641025641
место рождения;19;50;48.717948717948715
место смерти;15;17;38.46153846153847
столица;14;14;35.8974358974359
является столицей;14;14;35.8974358974359
высота над уровнем моря;12;12;30.76923076923077
код LCNAF;12;12;30.76923076923077
категория на Викискладе;11;11;28.205128205128204
находится в пределах природно-географического объекта;9;9;23.076923076923077
код GNS;8;8;20.51282051282051
идентификатор местоположения ArchINFORM;5;5;12.82051282051282
карта местонахождения;5;5;12.82051282051282
код места в Facebook;5;5;12.82051282051282
код Freebase;4;4;10.256410256410255
код GND;4;4;10.256410256410255
десятичная классификация Дьюи;3;3;7.6923076923076925
WorldCat Identities ID;2;2;5.128205128205128
изображение герба;2;2;5.128205128205128
код BNF;2;2;5.128205128205128
официальный сайт;2;2;5.128205128205128
типовая местность (геология);1;6;2.564102564102564
пункт назначения;1;4;2.564102564102564
WOEID;1;1;2.564102564102564
dmoz;1;1;2.564102564102564
баннер Викигида;1;1;2.564102564102564
галерея на Викискладе;1;1;2.564102564102564
горный хребет;1;1;2.564102564102564
имеет границы с;1;1;2.564102564102564
история выставок;1;1;2.564102564102564
код EMLO location;1;1;2.564102564102564
код NKC;1;1;2.564102564102564
код NLI;1;1;2.564102564102564
код Pleiades;1;1;2.564102564102564
код SUDOC;1;1;2.564102564102564
код автомобильного номера;1;1;2.564102564102564
код в Большой российской энциклопедии онлайн;1;1;2.564102564102564
код темы Quora;1;1;2.564102564102564
место жительства;1;1;2.564102564102564
место погребения;1;1;2.564102564102564
не путать с;1;1;2.564102564102564
общая тема категории;1;1;2.564102564102564
основная категория по теме;1;1;2.564102564102564
основные направления;1;1;2.564102564102564
официальное название;1;1;2.564102564102564
площадь;1;1;2.564102564102564
расположение штаб-квартиры;1;1;2.564102564102564
